born,kg,places,region,tail,webpage
2018,ДГ №28 Ян Бибиян (с яслени групи),2,Младост,Социални,https://kg.sofia.bg/isodz/dz/169
2018,ДГ №28 Ян Бибиян (с яслени групи),3,Младост,Общи,https://kg.sofia.bg/isodz/dz/169
2016,ДГ №28 Ян Бибиян (с яслени групи),4,Младост,Соп,https://kg.sofia.bg/isodz/dz/169
2016,ДГ №28 Ян Бибиян (с яслени групи),1,Младост,Хронични,https://kg.sofia.bg/isodz/dz/169
2016,ДГ №28 Ян Бибиян (с яслени групи),3,Младост,Социални,https://kg.sofia.bg/isodz/dz/169
2016,ДГ №28 Ян Бибиян (с яслени групи),6,Младост,Общи,https://kg.sofia.bg/isodz/dz/169
2017,ДГ №28 Ян Бибиян (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/169
2017,ДГ №28 Ян Бибиян (с яслени групи),2,Младост,Хронични,https://kg.sofia.bg/isodz/dz/169
2017,ДГ №28 Ян Бибиян (с яслени групи),9,Младост,Социални,https://kg.sofia.bg/isodz/dz/169
2017,ДГ №28 Ян Бибиян (с яслени групи),21,Младост,Общи,https://kg.sofia.bg/isodz/dz/169
2016,ДГ №27 Детска китка - сграда ул. Иван Кулин,4,Надежда,Соп,https://kg.sofia.bg/isodz/dz/293
2016,ДГ №27 Детска китка - сграда ул. Иван Кулин,1,Надежда,Хронични,https://kg.sofia.bg/isodz/dz/293
2016,ДГ №27 Детска китка - сграда ул. Иван Кулин,3,Надежда,Социални,https://kg.sofia.bg/isodz/dz/293
2016,ДГ №27 Детска китка - сграда ул. Иван Кулин,8,Надежда,Общи,https://kg.sofia.bg/isodz/dz/293
2018,ДГ №27 Детска китка - сграда ул. Иван Кулин,0,Надежда,Соп,https://kg.sofia.bg/isodz/dz/293
2018,ДГ №27 Детска китка - сграда ул. Иван Кулин,3,Надежда,Хронични,https://kg.sofia.bg/isodz/dz/293
2018,ДГ №27 Детска китка - сграда ул. Иван Кулин,5,Надежда,Социални,https://kg.sofia.bg/isodz/dz/293
2018,ДГ №27 Детска китка - сграда ул. Иван Кулин,12,Надежда,Общи,https://kg.sofia.bg/isodz/dz/293
2017,ДГ №27 Детска китка - сграда ул. Иван Кулин,0,Надежда,Соп,https://kg.sofia.bg/isodz/dz/293
2017,ДГ №27 Детска китка - сграда ул. Иван Кулин,3,Надежда,Хронични,https://kg.sofia.bg/isodz/dz/293
2017,ДГ №27 Детска китка - сграда ул. Иван Кулин,5,Надежда,Социални,https://kg.sofia.bg/isodz/dz/293
2017,ДГ №27 Детска китка - сграда ул. Иван Кулин,11,Надежда,Общи,https://kg.sofia.bg/isodz/dz/293
2016,ДГ №26 Калина (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/198
2016,ДГ №26 Калина (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/198
2016,ДГ №26 Калина (с яслени групи),0,Младост,Социални,https://kg.sofia.bg/isodz/dz/198
2016,ДГ №29 Слънце (с яслени групи),0,Изгрев,Соп,https://kg.sofia.bg/isodz/dz/134
2017,ДГ №29 Слънце (с яслени групи),0,Изгрев,Соп,https://kg.sofia.bg/isodz/dz/134
2017,ДГ №29 Слънце (с яслени групи),0,Изгрев,Хронични,https://kg.sofia.bg/isodz/dz/134
2017,ДГ №29 Слънце (с яслени групи),16,Изгрев,Социални,https://kg.sofia.bg/isodz/dz/134
2017,ДГ №29 Слънце (с яслени групи),37,Изгрев,Общи,https://kg.sofia.bg/isodz/dz/134
2016,ДГ №25 Изворче - сграда 2,2,Банкя,Соп,https://kg.sofia.bg/isodz/dz/274
2016,ДГ №25 Изворче - сграда 2,0,Банкя,Хронични,https://kg.sofia.bg/isodz/dz/274
2016,ДГ №25 Изворче - сграда 2,1,Банкя,Социални,https://kg.sofia.bg/isodz/dz/274
2016,ДГ №25 Изворче - сграда 2,1,Банкя,Общи,https://kg.sofia.bg/isodz/dz/274
2016,ДГ №25 Изворче (с яслени групи),2,Банкя,Соп,https://kg.sofia.bg/isodz/dz/174
2016,ДГ №25 Изворче (с яслени групи),0,Банкя,Хронични,https://kg.sofia.bg/isodz/dz/174
2016,ДГ №25 Изворче (с яслени групи),0,Банкя,Социални,https://kg.sofia.bg/isodz/dz/174
2016,ДГ №25 Изворче (с яслени групи),1,Банкя,Общи,https://kg.sofia.bg/isodz/dz/174
2016,ДГ №26 Калина (с яслени групи),0,Младост,Общи,https://kg.sofia.bg/isodz/dz/198
2016,ДГ №29 Слънце (с яслени групи),0,Изгрев,Хронични,https://kg.sofia.bg/isodz/dz/134
2016,ДГ №29 Слънце (с яслени групи),0,Изгрев,Социални,https://kg.sofia.bg/isodz/dz/134
2016,ДГ №29 Слънце (с яслени групи),0,Изгрев,Общи,https://kg.sofia.bg/isodz/dz/134
2017,ДГ №25 Изворче - сграда 2,0,Банкя,Соп,https://kg.sofia.bg/isodz/dz/274
2017,ДГ №25 Изворче - сграда 2,2,Банкя,Хронични,https://kg.sofia.bg/isodz/dz/274
2017,ДГ №25 Изворче - сграда 2,7,Банкя,Социални,https://kg.sofia.bg/isodz/dz/274
2017,ДГ №25 Изворче - сграда 2,17,Банкя,Общи,https://kg.sofia.bg/isodz/dz/274
2018,ДГ №25 Изворче - сграда 2,0,Банкя,Соп,https://kg.sofia.bg/isodz/dz/274
2018,ДГ №25 Изворче - сграда 2,3,Банкя,Хронични,https://kg.sofia.bg/isodz/dz/274
2018,ДГ №25 Изворче - сграда 2,7,Банкя,Социални,https://kg.sofia.bg/isodz/dz/274
2018,ДГ №25 Изворче - сграда 2,16,Банкя,Общи,https://kg.sofia.bg/isodz/dz/274
2017,ДГ №26 Калина (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/198
2017,ДГ №26 Калина (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/198
2017,ДГ №26 Калина (с яслени групи),1,Младост,Социални,https://kg.sofia.bg/isodz/dz/198
2017,ДГ №26 Калина (с яслени групи),2,Младост,Общи,https://kg.sofia.bg/isodz/dz/198
2017,ДГ №31 Люлин (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/83
2017,ДГ №31 Люлин (с яслени групи),0,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/83
2017,ДГ №31 Люлин (с яслени групи),0,Люлин,Социални,https://kg.sofia.bg/isodz/dz/83
2017,ДГ №31 Люлин (с яслени групи),0,Люлин,Общи,https://kg.sofia.bg/isodz/dz/83
2017,СДЯ №28,0,Средец,Соп,https://kg.sofia.bg/isodz/dz/243
2017,СДЯ №28,1,Средец,Хронични,https://kg.sofia.bg/isodz/dz/243
2017,СДЯ №28,7,Средец,Социални,https://kg.sofia.bg/isodz/dz/243
2017,СДЯ №28,17,Средец,Общи,https://kg.sofia.bg/isodz/dz/243
2018,ДГ №26 Калина (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/198
2018,ДГ №26 Калина (с яслени групи),1,Младост,Хронични,https://kg.sofia.bg/isodz/dz/198
2018,ДГ №26 Калина (с яслени групи),7,Младост,Социални,https://kg.sofia.bg/isodz/dz/198
2017,ДГ №32 Българче (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/16
2017,ДГ №32 Българче (с яслени групи),3,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/16
2017,ДГ №32 Българче (с яслени групи),4,Люлин,Социални,https://kg.sofia.bg/isodz/dz/16
2017,ДГ №32 Българче (с яслени групи),8,Люлин,Общи,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №26 Калина (с яслени групи),16,Младост,Общи,https://kg.sofia.bg/isodz/dz/198
2018,СДЯ №28,0,Средец,Соп,https://kg.sofia.bg/isodz/dz/243
2018,СДЯ №28,4,Средец,Хронични,https://kg.sofia.bg/isodz/dz/243
2018,СДЯ №28,4,Средец,Социални,https://kg.sofia.bg/isodz/dz/243
2018,СДЯ №28,8,Средец,Общи,https://kg.sofia.bg/isodz/dz/243
2016,ДГ №35 Щастливо детство (с яслени групи),4,Люлин,Соп,https://kg.sofia.bg/isodz/dz/164
2016,ДГ №35 Щастливо детство (с яслени групи),1,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/164
2016,ДГ №35 Щастливо детство (с яслени групи),5,Люлин,Социални,https://kg.sofia.bg/isodz/dz/164
2016,ДГ №35 Щастливо детство (с яслени групи),10,Люлин,Общи,https://kg.sofia.bg/isodz/dz/164
2017,ДГ №35 Щастливо детство (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/164
2017,ДГ №35 Щастливо детство (с яслени групи),1,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/164
2017,ДГ №35 Щастливо детство (с яслени групи),6,Люлин,Социални,https://kg.sofia.bg/isodz/dz/164
2017,ДГ №35 Щастливо детство (с яслени групи),14,Люлин,Общи,https://kg.sofia.bg/isodz/dz/164
2018,ДГ №33 Сребърни звънчета (с яслени групи),0,Овча купел,Соп,https://kg.sofia.bg/isodz/dz/143
2018,ДГ №33 Сребърни звънчета (с яслени групи),3,Овча купел,Хронични,https://kg.sofia.bg/isodz/dz/143
2016,ДГ №32 Българче (с яслени групи),4,Люлин,Соп,https://kg.sofia.bg/isodz/dz/16
2016,ДГ №32 Българче (с яслени групи),6,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/16
2016,ДГ №32 Българче (с яслени групи),4,Люлин,Социални,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №32 Българче (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №32 Българче (с яслени групи),3,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №32 Българче (с яслени групи),7,Люлин,Социални,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №32 Българче (с яслени групи),16,Люлин,Общи,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №33 Сребърни звънчета (с яслени групи),7,Овча купел,Социални,https://kg.sofia.bg/isodz/dz/143
2018,ДГ №33 Сребърни звънчета (с яслени групи),16,Овча купел,Общи,https://kg.sofia.bg/isodz/dz/143
2016,ДГ №32 Българче (с яслени групи),10,Люлин,Общи,https://kg.sofia.bg/isodz/dz/16
2018,ДГ №35 Щастливо детство (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/164
2018,ДГ №35 Щастливо детство (с яслени групи),0,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/164
2018,ДГ №35 Щастливо детство (с яслени групи),5,Люлин,Социални,https://kg.sofia.bg/isodz/dz/164
2018,СДЯ №35 Вълшебство,4,Триадица,Соп,https://kg.sofia.bg/isodz/dz/256
2018,СДЯ №35 Вълшебство,1,Триадица,Хронични,https://kg.sofia.bg/isodz/dz/256
2018,СДЯ №35 Вълшебство,5,Триадица,Социални,https://kg.sofia.bg/isodz/dz/256
2018,СДЯ №35 Вълшебство,13,Триадица,Общи,https://kg.sofia.bg/isodz/dz/256
2018,ДГ №35 Щастливо детство (с яслени групи),10,Люлин,Общи,https://kg.sofia.bg/isodz/dz/164
2017,СДЯ №35 Вълшебство,9,Триадица,Соп,https://kg.sofia.bg/isodz/dz/256
2017,СДЯ №35 Вълшебство,1,Триадица,Хронични,https://kg.sofia.bg/isodz/dz/256
2017,СДЯ №35 Вълшебство,8,Триадица,Социални,https://kg.sofia.bg/isodz/dz/256
2017,СДЯ №35 Вълшебство,20,Триадица,Общи,https://kg.sofia.bg/isodz/dz/256
2016,ДГ №21 Ежко Бежко (с яслени групи),2,Искър,Соп,https://kg.sofia.bg/isodz/dz/236
2016,ДГ №21 Ежко Бежко (с яслени групи),3,Искър,Хронични,https://kg.sofia.bg/isodz/dz/236
2016,ДГ №21 Ежко Бежко (с яслени групи),7,Искър,Социални,https://kg.sofia.bg/isodz/dz/236
2016,ДГ №21 Ежко Бежко (с яслени групи),15,Искър,Общи,https://kg.sofia.bg/isodz/dz/236
2016,ДГ №23 Здраве (с яслени групи),4,Изгрев,Соп,https://kg.sofia.bg/isodz/dz/56
2016,ДГ №23 Здраве (с яслени групи),1,Изгрев,Хронични,https://kg.sofia.bg/isodz/dz/56
2016,ДГ №23 Здраве (с яслени групи),7,Изгрев,Социални,https://kg.sofia.bg/isodz/dz/56
2016,ДГ №23 Здраве (с яслени групи),17,Изгрев,Общи,https://kg.sofia.bg/isodz/dz/56
2016,ДГ №21 Ежко Бежко - сграда 2,0,Искър,Соп,https://kg.sofia.bg/isodz/dz/6
2016,ДГ №21 Ежко Бежко - сграда 2,0,Искър,Хронични,https://kg.sofia.bg/isodz/dz/6
2016,ДГ №21 Ежко Бежко - сграда 2,0,Искър,Социални,https://kg.sofia.bg/isodz/dz/6
2016,ДГ №21 Ежко Бежко - сграда 2,0,Искър,Общи,https://kg.sofia.bg/isodz/dz/6
2018,ДГ №21 Ежко Бежко - сграда 2,0,Искър,Соп,https://kg.sofia.bg/isodz/dz/6
2018,ДГ №21 Ежко Бежко - сграда 2,6,Искър,Хронични,https://kg.sofia.bg/isodz/dz/6
2018,ДГ №21 Ежко Бежко - сграда 2,8,Искър,Социални,https://kg.sofia.bg/isodz/dz/6
2018,ДГ №21 Ежко Бежко - сграда 2,20,Искър,Общи,https://kg.sofia.bg/isodz/dz/6
